2010-05-01,,33,22,4000,26,11
2010-05-02,,21,5,2400,4,121
2010-05-02,,40,26,144,16,87
2010-05-02,,62,13,1500,42,84
2010-05-02,,57,27,3500,36,72
2010-05-02,,74,14,1700,16,68
2010-05-02,,52,14,10500,154,57
2010-05-02,,47,7,335,2,53
2010-05-02,,70,51,4200,25,47
2010-05-02,,87,14,11500,131,44
2010-05-02,,33,16,20000,19,38
2010-05-02,,50,11,1100,14,33
2010-05-02,,50,4,2400,62,24
2010-05-02,,45,12,19700,105,22
2010-05-02,,6,8,137,2,18
2010-05-02,,21,2,1100,13,15
2010-05-02,,17,14,460,1,12
2010-05-02,,5,1,8900,14,11
2010-05-02,,26,3,2900,18,6
2010-05-02,,8,3,944,8,6
2010-05-03,,158,19,3000,32,225
2010-05-03,,167,35,600,48,199
2010-05-03,,84,21,2400,157,62
2010-05-03,,39,9,3300,49,57
2010-05-03,,77,16,1100,7,57
2010-05-03,,60,24,778,12,55
2010-05-03,,58,8,5500,51,36
2010-05-03,,23,19,161,0,29
2010-05-03,,6,8,51,1,3
2010-05-04,,86,9,200,11,170
2010-05-04,,101,19,2600,47,70
2010-05-04,,29,15,6300,10,53
2010-05-04,,121,15,376,31,47
2010-05-04,,55,24,108,3,42
2010-05-04,,23,19,26500,35,41
2010-05-04,,82,62,682,24,40
2010-05-04,,69,30,1,11,38
2010-05-04,,80,14,461,3,34
2010-05-04,,74,31,1600,44,33
2010-05-04,,72,18,7200,44,23
2010-05-04,,23,10,938,12,19
2010-05-04,,14,16,1400,5,19
2010-05-04,,22,18,1100,9,17
2010-05-04,,23,8,859,18,15
2010-05-04,,23,2,88,5,13
2010-05-04,,2,4,151,2,2
2010-05-04,,17,3,1200,17,1
2010-05-05,,90,2,693,14,166
2010-05-05,,110,57,2600,14,145
2010-05-05,,95,20,7900,17,133
2010-05-05,,51,26,373,4,69
2010-05-05,,64,21,11800,29,68
2010-05-05,,66,8,1300,27,43
2010-05-05,,84,2,493,178,30
2010-05-05,,42,4,4100,40,24
2010-05-05,,56,7,122,5,24
2010-05-05,,12,9,89,2,22
2010-05-05,,27,3,760,46,21
2010-05-05,,12,24,101,2,13
2010-05-05,,10,10,302,12,12
2010-05-05,,37,6,1300,8,12
2010-05-05,,13,22,254,0,10
2010-05-05,,24,4,3300,53,8
2010-05-06,,214,35,10100,97,283
2010-05-06,,94,10,22800,110,130
2010-05-06,,85,4,1100,9,105
2010-05-06,,76,17,677,22,102
2010-05-06,,85,7,17300,127,55
2010-05-06,,98,30,5800,147,53
2010-05-06,,40,13,108,6,39
2010-05-06,,43,9,341,2,30
2010-05-06,,38,6,2600,68,29
2010-05-06,,47,20,630,22,20
2010-05-06,,12,9,1800,8,16
2010-05-06,,23,6,112,4,13
2010-05-06,,11,3,5200,13,11
2010-05-06,,24,6,1200,23,10
2010-05-06,,26,8,2200,26,7
2010-05-06,,16,6,125,1,6
2010-05-06,,14,5,3900,14,5
2010-05-06,,22,15,590,6,4
2010-05-07,,156,59,8100,60,344
2010-05-07,,40,20,5700,41,94
2010-05-07,,50,18,762,2,61
2010-05-07,,48,30,105,7,41
2010-05-07,,30,6,216,1,36
2010-05-07,,30,6,216,1,36
2010-05-07,,32,11,4900,18,30
2010-05-07,,29,12,1600,16,30
2010-05-07,,39,10,1200,19,28
2010-05-07,,27,25,213,2,28
2010-05-07,,10,9,75,1,23
2010-05-07,,45,16,530,2,16
2010-05-07,,6,5,259,1,8
2010-05-07,,15,6,93,0,7
2010-05-08,,298,107,2800,48,290
2010-05-08,,62,41,3600,39,208
2010-05-08,,44,10,621,28,43
2010-05-08,,49,20,9700,48,42
2010-05-08,,3,2,256,0,0
2010-05-09,,90,29,2900,122,117
2010-05-09,,80,23,2600,18,73
2010-05-09,,44,13,1200,76,57
2010-05-09,,60,24,5800,38,18
2010-05-09,,51,9,1800,109,15
2010-05-09,,17,31,75,0,4
2010-05-10,,44,31,12700,31,259
2010-05-10,,107,20,3900,34,163
2010-05-10,,105,40,1100,12,159
2010-05-10,,131,19,1500,100,119
2010-05-10,,55,18,9200,45,100
2010-05-10,,59,26,1,10,47
2010-05-10,,32,8,330,15,36
2010-05-10,,57,17,512,12,30
2010-05-10,,45,10,704,12,28
2010-05-10,,14,9,310,5,22
2010-05-10,,6,4,3300,15,10
2010-05-10,,30,14,2900,13,8
2010-05-11,,117,49,2600,20,237
2010-05-11,,63,22,2900,29,108
2010-05-11,,109,34,451,21,86
2010-05-11,,43,14,90,7,83
2010-05-11,,29,15,217,2,51
2010-05-11,,177,4,6900,131,47
2010-05-11,,13,9,3500,13,45
2010-05-11,,16,6,190,0,44
2010-05-11,,33,2,7300,107,39
2010-05-11,,39,6,8200,68,38
2010-05-11,,50,6,3600,33,35
2010-05-11,,31,5,19100,78,28
2010-05-11,,56,9,12600,50,25
2010-05-11,,26,1,1700,13,15
2010-05-11,,7,12,318,0,14
2010-05-11,,11,9,61,1,10
2010-05-12,,163,34,61900,588,215
2010-05-12,,66,18,10200,41,201
2010-05-12,,93,47,316,8,126
2010-05-12,,64,18,1900,9,117
2010-05-12,,184,14,8700,59,100
2010-05-12,,92,42,112,5,83
2010-05-12,,41,9,466,23,81
2010-05-12,,32,9,1400,31,70
2010-05-12,,82,3,3300,64,62
2010-05-12,,38,41,220,2,60
2010-05-12,,45,18,6000,39,36
2010-05-12,,97,7,1700,32,35
2010-05-12,,38,16,23700,52,33
2010-05-12,,51,7,10300,14,31
2010-05-12,,60,27,5800,70,27
2010-05-12,,8,4,1900,21,26
2010-05-12,,31,3,810,15,24
2010-05-12,,60,2,1500,62,16
2010-05-12,,9,3,132,3,16
2010-05-12,,17,44,95,0,13
2010-05-12,,17,3,23200,35,11
2010-05-12,,2,5,80,0,8
2010-05-12,,2,5,1500,1,7
2010-05-12,,19,16,320,1,7
2010-05-12,,8,5,81,0,7
2010-05-12,,16,16,3200,1,4
2010-05-12,,17,4,94,1,4
2010-05-12,,6,3,1200,4,3
2010-05-12,,17,14,66,1,3
2010-05-12,,3,2,53,0,0
2010-05-13,,90,57,6400,91,219
2010-05-13,,94,29,818,6,192
2010-05-13,,144,5,5700,61,127
2010-05-13,,80,20,853,48,123
2010-05-13,,300,5,12900,143,120
2010-05-13,,69,12,916,4,107
2010-05-13,,74,12,370,50,70
2010-05-13,,39,13,267,1,47
2010-05-13,,102,23,321,16,34
2010-05-13,,43,9,14200,90,31
2010-05-13,,32,5,761,1,31
2010-05-13,,29,14,276,34,19
2010-05-13,,11,5,14600,80,16
2010-05-13,,37,8,632,61,11
2010-05-13,,34,19,1400,14,11
2010-05-13,,52,10,181,14,11
2010-05-13,,32,7,4700,44,7
2010-05-13,,6,3,112,0,0
2010-05-14,,161,23,536,27,76
2010-05-14,,66,12,259,5,66
2010-05-14,,57,8,3500,8,62
2010-05-14,,43,6,573,16,59
2010-05-14,,39,29,363,20,53
2010-05-14,,19,16,350,5,28
2010-05-14,,30,12,7000,59,23
2010-05-14,,30,3,280,2,21
2010-05-14,,25,8,119,0,11
2010-05-14,,28,22,69,6,10
2010-05-14,,8,2,885,13,9
2010-05-14,,9,9,9200,11,9
2010-05-14,,13,9,217,0,3
2010-05-15,,111,63,691,4,289
2010-05-15,,56,42,9600,6,164
2010-05-15,,74,22,876,15,147
2010-05-15,,53,20,1100,6,133
2010-05-15,,88,17,10300,237,100
2010-05-15,,217,36,1,198,83
2010-05-15,,57,4,1800,34,44
2010-05-15,,84,32,36200,171,35
2010-05-15,,39,18,335,42,18
2010-05-15,,21,41,903,0,15
2010-05-15,,57,16,3700,47,12
2010-05-15,,6,4,116,2,4
2010-05-16,,56,29,12300,39,75
2010-05-17,,119,33,4400,13,169
2010-05-17,,102,9,4200,138,154
2010-05-17,,85,9,1,14,115
2010-05-17,,84,32,10400,75,85
2010-05-17,,72,18,236,24,68
2010-05-17,,66,35,121,1,40
2010-05-17,,30,16,677,16,39
2010-05-17,,89,12,419,35,38
2010-05-17,,38,7,544,10,37
2010-05-17,,38,7,544,10,37
2010-05-17,,24,5,2300,47,33
2010-05-17,,49,26,183,10,31
2010-05-17,,36,8,109,4,29
2010-05-17,,41,19,1300,7,27
2010-05-17,,52,7,20200,114,26
2010-05-17,,57,4,4800,139,22
2010-05-17,,27,17,1500,35,17
2010-05-17,,14,5,70,4,9
2010-05-17,,34,5,299,5,8
2010-05-17,,6,2,671,2,0
2010-05-18,,49,18,4900,97,147
2010-05-18,,56,24,685,29,74
2010-05-18,,87,17,970,7,62
2010-05-18,,54,13,6700,163,60
2010-05-18,,47,4,263,15,54
2010-05-18,,50,17,693,106,42
2010-05-18,,36,9,147,15,42
2010-05-18,,37,24,966,51,38
2010-05-18,,47,7,1900,65,35
2010-05-18,,21,22,328,10,21
2010-05-18,,26,6,2800,29,17
2010-05-18,,22,18,1400,2,16
2010-05-18,,35,7,217,5,11
2010-05-18,,7,29,76,0,10
2010-05-18,,23,6,101,9,6
2010-05-18,,21,3,1500,11,5
2010-05-18,,9,6,420,0,4
2010-05-19,,198,20,246,11,307
2010-05-19,,188,11,2400,24,220
2010-05-19,,59,43,2000,47,175
2010-05-19,,71,6,782,15,155
2010-05-19,,77,34,2800,17,133
2010-05-19,,89,8,6700,84,131
2010-05-19,,98,45,6600,8,126
2010-05-19,,40,8,707,16,120
2010-05-19,,74,11,1,35,83
2010-05-19,,43,11,250,23,81
2010-05-19,,99,42,328,5,70
2010-05-19,,29,6,1900,10,55
2010-05-19,,16,3,125,0,48
2010-05-19,,35,12,1900,63,27
2010-05-19,,66,13,165,2,16
2010-05-19,,11,7,491,1,13
2010-05-19,,11,7,491,1,13
2010-05-19,,22,8,198,1,9
2010-05-19,,4,5,71,0,7
2010-05-19,,15,10,401,2,5
2010-05-19,,7,2,672,5,4
2010-05-19,,8,3,528,1,4
2010-05-19,,5,2,806,0,1
2010-05-20,,283,62,3800,143,208
2010-05-20,,144,7,8500,311,100
2010-05-20,,109,44,7600,23,96
2010-05-20,,93,28,4000,145,95
2010-05-20,,62,28,3200,4,90
2010-05-20,,65,7,776,37,82
2010-05-20,,44,15,569,15,81
2010-05-20,,78,7,147000,130,62
2010-05-20,,93,27,2400,18,62
2010-05-20,,9,3,749,22,34
2010-05-20,,8,23,130,0,33
2010-05-20,,52,7,28800,165,29
2010-05-20,,26,13,967,38,24
2010-05-20,,26,4,3200,16,12
2010-05-20,,38,12,848,50,7
2010-05-20,,6,3,164,0,7
2010-05-20,,2,2,345,2,5
2010-05-20,,4,4,73,1,4
2010-05-20,,30,3,142,3,2
2010-05-21,,40,14,473,22,146
2010-05-21,,53,31,111,3,120
2010-05-21,,112,9,216,10,107
2010-05-21,,57,12,343,4,106
2010-05-21,,120,15,5100,39,96
2010-05-21,,85,10,1,27,81
2010-05-21,,19,14,3000,5,75
2010-05-21,,139,11,59500,63,73
2010-05-21,,34,6,807,4,71
2010-05-21,,95,5,3100,29,63
2010-05-21,,124,37,654,2,61
2010-05-21,,113,25,15600,267,57
2010-05-21,,22,11,468,7,38
2010-05-21,,54,29,132,25,28
2010-05-21,,39,2,4900,48,25
2010-05-21,,12,14,125,0,25
2010-05-21,,30,6,8200,52,19
2010-05-21,,18,17,278,2,19
2010-05-21,,35,1,873,14,17
2010-05-21,,23,21,256,3,10
2010-05-21,,7,6,110,1,6
2010-05-22,,61,43,14500,44,215
2010-05-22,,118,31,3600,13,182
2010-05-22,,46,34,974,22,111
2010-05-22,,79,5,9300,120,76
2010-05-22,,70,13,9100,111,60
2010-05-22,,96,18,5500,37,50
2010-05-22,,96,18,5500,37,50
2010-05-22,,96,18,5500,37,50
2010-05-22,,43,12,993,19,45
2010-05-22,,32,17,2700,5,29
2010-05-22,,25,9,4000,42,27
2010-05-22,,24,17,9700,28,17
2010-05-22,,14,10,151,3,16
2010-05-22,,44,5,6400,55,11
2010-05-22,,47,8,3200,24,6
2010-05-22,,11,8,701,1,5
2010-05-22,,23,6,10800,4,3
2010-05-23,,51,28,389,16,73
2010-05-23,,39,12,410,9,57
2010-05-23,,17,15,95,0,18
2010-05-23,,17,15,3000,6,7
2010-05-23,,7,2,140,1,0
2010-05-24,,96,14,4000,11,103
2010-05-24,,58,18,2100,17,93
2010-05-24,,85,18,673,3,92
2010-05-24,,34,7,150,3,53
2010-05-24,,178,21,675,12,44
2010-05-24,,65,9,8200,50,39
2010-05-24,,50,6,1900,53,35
2010-05-24,,29,5,5600,33,35
2010-05-24,,30,18,12200,49,32
2010-05-24,,13,12,1000,0,13
2010-05-24,,29,2,408,11,12
2010-05-24,,29,10,280,1,10
2010-05-24,,16,19,48,0,5
2010-05-25,,128,55,1600,2,208
2010-05-25,,156,26,681,149,148
2010-05-25,,44,11,543,8,125
2010-05-25,,55,15,229,5,124
2010-05-25,,97,6,1900,29,108
2010-05-25,,130,8,4000,28,87
2010-05-25,,143,5,1,31,86
2010-05-25,,113,2,6700,60,74
2010-05-25,,108,12,3800,220,65
2010-05-25,,49,10,901,50,61
2010-05-25,,54,10,1600,5,57
2010-05-25,,39,8,299,22,51
2010-05-25,,61,12,596,37,50
2010-05-25,,8,10,350,6,46
2010-05-25,,52,16,133,14,45
2010-05-25,,37,12,442,2,45
2010-05-25,,37,5,394,1,40
2010-05-25,,41,8,101,5,38
2010-05-25,,49,13,55300,112,34
2010-05-25,,28,5,132,0,26
2010-05-25,,9,5,114,0,23
2010-05-25,,14,2,127,2,19
2010-05-25,,42,4,1700,18,16
2010-05-25,,23,20,35700,85,15
2010-05-25,,25,7,90,4,12
2010-05-25,,6,5,4100,11,11
2010-05-25,,13,8,969,0,9
2010-05-25,,7,2,4600,11,7
2010-05-26,,341,130,3600,87,273
2010-05-26,,151,6,29200,33,150
2010-05-26,,67,19,1100,9,126
