2009-06-01,,217,34,3900,292,139
2009-06-01,,168,9,549,25,121
2009-06-01,,120,43,4100,9,113
2009-06-01,,111,8,74100,495,106
2009-06-01,,96,6,3700,19,79
2009-06-01,,41,14,1200,26,56
2009-06-01,,53,9,449,105,52
2009-06-01,,48,7,943,81,37
2009-06-01,,38,23,60,3,27
2009-06-01,,30,23,957,25,26
2009-06-01,,19,7,102,6,22
2009-06-01,,40,1,23700,88,17
2009-06-01,,39,2,3700,10,16
2009-06-01,,10,4,1900,11,6
2009-06-01,,10,6,2400,8,4
2009-06-01,,3,1,2800,24,3
2009-06-01,,5,9,128,2,3
2009-06-01,,0,0,203,5,0
2009-06-01,,3,2,113,0,0
2009-06-02,,49,24,159,7,159
2009-06-02,,177,4,92600,425,137
2009-06-02,,97,17,274,2,105
2009-06-02,,26,4,8800,80,104
2009-06-02,,58,7,2600,43,65
2009-06-02,,80,14,252,28,53
2009-06-02,,42,2,15200,119,42
2009-06-02,,23,5,749,25,21
2009-06-02,,22,13,790,5,18
2009-06-02,,16,12,147,2,8
2009-06-03,,81,29,120,2,174
2009-06-03,,104,13,17800,182,93
2009-06-03,sphinx,86,2,20000,130,80
2009-06-03,,63,18,179,4,54
2009-06-03,,24,1,152,1,35
2009-06-03,,43,14,932,40,32
2009-06-03,,26,6,623,18,26
2009-06-03,,18,4,82,2,18
2009-06-03,,37,2,115,7,13
2009-06-03,,5,8,94,0,12
2009-06-03,,7,2,100,1,7
2009-06-03,,18,20,95,0,4
2009-06-03,,4,0,8700,28,3
2009-06-03,,5,0,383,4,0
2009-06-04,,67,10,138000,220,132
2009-06-04,,61,27,22500,61,113
2009-06-04,,60,19,28000,116,93
2009-06-04,,59,15,349,4,78
2009-06-04,,149,14,12900,98,76
2009-06-04,,35,2,1300,7,71
2009-06-04,,36,15,659,5,68
2009-06-04,,54,27,160,1,57
2009-06-04,,49,3,252,4,41
2009-06-04,,42,17,472,4,32
2009-06-04,,53,2,811,26,26
2009-06-04,,30,25,4400,2,21
2009-06-04,,52,1,1700,79,12
2009-06-04,,5,1,279,0,3
2009-06-04,,6,3,74,0,3
2009-06-04,,4,2,69,0,1
2009-06-05,,54,29,30200,134,66
2009-06-05,,48,4,107000,262,51
2009-06-05,,42,6,205,5,35
2009-06-05,,3,0,9700,2,23
2009-06-05,,5,11,402,0,7
2009-06-05,,22,9,5900,47,6
2009-06-05,,7,5,61,3,4
2009-06-05,,1,1,73,0,2
2009-06-06,,68,7,34700,161,55
2009-06-06,,42,6,1100,63,29
2009-06-06,,54,12,69400,535,25
2009-06-07,,122,8,22400,164,174
2009-06-07,,87,11,21600,153,114
2009-06-07,,14,13,191,0,15
2009-06-07,,34,13,143,13,13
2009-06-07,,4,0,394,3,8
2009-06-08,,136,24,464,1,175
2009-06-08,,134,15,573,36,142
2009-06-08,,126,10,423,21,139
2009-06-08,,63,31,174,13,134
2009-06-08,,47,13,57300,79,115
2009-06-08,,142,13,14000,55,105
2009-06-08,,96,4,117,3,103
2009-06-08,,45,12,1300,5,79
2009-06-08,,64,17,2700,13,54
2009-06-08,,84,18,1500,73,49
2009-06-08,,72,5,2400,28,42
2009-06-08,,48,17,3100,44,38
2009-06-08,,21,7,5500,33,21
2009-06-08,,21,7,279,10,17
2009-06-08,,24,4,1100,16,14
2009-06-08,,2,1,155,0,6
