2012-07-01,,118,6,5600,78,115
2012-07-01,,118,6,5600,78,115
2012-07-01,,94,10,2200,26,88
2012-07-01,,67,6,12700,41,74
2012-07-01,,41,16,6400,186,59
2012-07-01,,44,12,1400,22,50
2012-07-01,,71,17,56700,243,46
2012-07-01,,57,2,31000,277,24
2012-07-01,,40,3,7900,136,24
2012-07-01,,40,3,7900,136,24
2012-07-01,,23,13,26800,59,20
2012-07-01,,9,10,3400,11,19
2012-07-01,,27,1,17700,110,17
2012-07-01,,27,1,17700,110,17
2012-07-01,,12,0,3900,33,12
2012-07-01,,20,2,34300,210,11
2012-07-01,,20,2,34300,210,11
2012-07-01,,20,2,34300,210,11
2012-07-01,,42,1,1100,71,8
2012-07-01,,42,1,1100,71,8
2012-07-02,,120,46,1800,11,249
2012-07-02,,120,46,1800,11,249
2012-07-02,,78,16,31700,304,206
2012-07-02,,78,16,31700,304,206
2012-07-02,,78,16,31700,304,206
2012-07-02,,34,4,32400,236,183
2012-07-02,,34,4,32400,236,183
2012-07-02,,34,4,32400,236,183
2012-07-02,,34,4,4300,9,109
2012-07-02,,101,38,6000,10,105
2012-07-02,,56,4,29300,356,90
2012-07-02,,56,4,29300,356,90
2012-07-02,,16,9,19100,150,72
2012-07-02,,16,9,19100,150,72
2012-07-02,,16,9,19100,150,72
2012-07-02,,185,35,5700,75,68
2012-07-02,,185,35,5700,75,68
2012-07-02,,87,12,19100,58,65
2012-07-02,,63,11,71100,653,64
2012-07-02,,63,11,71100,653,64
2012-07-02,,63,11,71100,653,64
2012-07-02,,58,17,3900,22,63
2012-07-02,,53,56,237,13,56
2012-07-02,,14,1,19000,41,48
2012-07-02,turbomilk,46,15,23600,153,44
2012-07-02,,34,48,9100,104,43
2012-07-02,,34,48,9100,104,43
2012-07-02,,18,4,7300,63,41
2012-07-02,,44,3,5800,23,41
2012-07-02,,44,8,15400,128,36
2012-07-02,,44,8,15400,128,36
2012-07-02,,44,8,15400,128,36
2012-07-02,,37,3,10600,98,36
2012-07-02,,24,2,8300,50,35
2012-07-02,,54,16,2000,28,34
2012-07-02,,54,16,2000,28,34
2012-07-02,,46,11,9500,86,30
2012-07-02,,54,3,22500,261,20
2012-07-02,,54,3,22500,261,20
2012-07-02,,54,3,22500,261,20
2012-07-02,group-ib,11,5,7300,21,20
2012-07-02,,6,5,3800,9,19
2012-07-02,badoo,62,5,17600,170,17
2012-07-02,,44,14,579,73,15
2012-07-02,,9,7,11800,57,15
2012-07-02,,9,7,11800,57,15
2012-07-02,,9,7,11800,57,15
2012-07-02,touchinstinct,15,9,5300,20,14
2012-07-02,touchinstinct,15,9,5300,20,14
2012-07-02,selectel,23,12,4600,11,13
2012-07-02,selectel,23,12,4600,11,13
2012-07-02,,15,2,1300,18,12
2012-07-02,,15,2,1300,18,12
2012-07-02,,15,2,1300,18,12
2012-07-02,,7,4,6600,6,12
2012-07-02,microsoft,23,13,3700,5,12
2012-07-02,microsoft,23,13,3700,5,12
2012-07-02,,21,20,409,0,11
2012-07-02,,14,2,18300,146,9
2012-07-02,,14,2,18300,146,9
2012-07-02,,11,6,1000,52,7
2012-07-02,apps4all,9,0,4100,18,7
2012-07-02,wapstart,7,1,4100,17,4
2012-07-02,,19,2,650,18,1
2012-07-02,,5,2,614,5,0
2012-07-02,,2,2,103,0,0
2012-07-03,,51,13,31600,61,261
2012-07-03,tm,129,8,42200,57,176
2012-07-03,,162,68,1000,122,175
2012-07-03,,390,41,48700,260,155
2012-07-03,,66,16,11100,17,114
2012-07-03,,66,16,11100,17,114
2012-07-03,croc,34,6,31400,71,61
2012-07-03,croc,34,6,31400,71,61
2012-07-03,,134,11,3300,503,55
2012-07-03,,6,5,361,7,48
2012-07-03,,133,8,2700,226,44
2012-07-03,,133,8,2700,226,44
2012-07-03,,23,7,7200,169,43
2012-07-03,,37,2,8200,107,41
2012-07-03,,75,12,27700,900,30
2012-07-03,,75,12,27700,900,30
2012-07-03,,9,4,476,2,24
2012-07-03,,17,14,787,60,23
2012-07-03,,30,2,25500,187,22
2012-07-03,,8,1,1500,4,22
2012-07-03,,8,1,1500,4,22
2012-07-03,,8,1,1500,4,22
2012-07-03,e-Legion,56,1,6900,52,21
2012-07-03,e-Legion,56,1,6900,52,21
2012-07-03,e-Legion,56,1,6900,52,21
2012-07-03,,26,9,6200,115,15
2012-07-03,,18,2,25000,103,15
2012-07-03,,15,11,2200,5,14
2012-07-03,,16,0,4400,123,13
2012-07-03,,16,0,4400,123,13
2012-07-03,,43,5,1400,161,12
2012-07-03,luxoft,5,3,14800,55,10
2012-07-03,dsec,25,2,12500,56,7
2012-07-03,dsec,25,2,12500,56,7
2012-07-03,,8,8,1300,29,7
2012-07-03,,30,2,8600,143,6
2012-07-03,,30,2,8600,143,6
2012-07-03,,8,2,826,15,6
2012-07-03,,4,0,1900,14,6
2012-07-03,,7,5,1600,34,5
2012-07-03,,7,5,1600,34,5
2012-07-03,,7,5,1600,34,5
2012-07-03,,9,5,335,3,5
2012-07-03,,1,1,3200,29,3
2012-07-03,,1,1,3200,29,3
2012-07-03,,1,1,3200,29,3
2012-07-03,,7,2,74,2,1
2012-07-04,,110,18,111000,127,221
2012-07-04,,45,25,14300,121,117
2012-07-04,,45,25,14300,121,117
2012-07-04,,45,25,14300,121,117
2012-07-04,,81,3,4400,537,99
2012-07-04,,81,3,4400,537,99
2012-07-04,eviterra,61,14,11600,60,99
2012-07-04,,26,8,70500,43,87
2012-07-04,,240,13,23900,784,73
2012-07-04,,95,6,397,25,61
2012-07-04,,67,5,13400,298,50
2012-07-04,,67,5,13400,298,50
2012-07-04,,67,5,13400,298,50
2012-07-04,,29,9,1100,9,47
2012-07-04,,69,4,17900,258,37
2012-07-04,bitrix,75,27,24400,308,35
2012-07-04,bitrix,75,27,24400,308,35
2012-07-04,,98,11,2000,74,32
2012-07-04,,98,11,2000,74,32
2012-07-04,,65,12,3000,312,31
2012-07-04,,38,18,758,55,31
2012-07-04,,22,2,15700,147,27
2012-07-04,,16,0,14500,97,25
2012-07-04,,16,0,14500,97,25
2012-07-04,,9,0,21800,181,24
2012-07-04,,31,3,2400,77,21
2012-07-04,,28,2,2900,95,20
2012-07-04,,28,2,2900,95,20
2012-07-04,muk,5,12,3900,5,18
2012-07-04,,30,4,4500,79,17
2012-07-04,,17,5,1600,56,17
2012-07-04,,17,5,1600,56,17
2012-07-04,,17,5,1600,56,17
2012-07-04,apps4all,40,1,14200,28,17
2012-07-04,,27,1,3900,73,16
2012-07-04,,27,1,3900,73,16
2012-07-04,,6,5,1600,15,14
2012-07-04,,13,3,3300,66,13
2012-07-04,,13,3,3300,66,13
2012-07-04,,104,1,9200,89,12
2012-07-04,,19,3,1100,70,10
2012-07-04,,19,3,1100,70,10
2012-07-04,,19,3,1100,70,10
2012-07-04,epam_systems,5,0,3600,21,9
2012-07-04,,3,3,88,2,8
2012-07-04,,5,5,7700,32,7
2012-07-04,,8,7,7300,24,7
2012-07-04,,16,6,3400,25,6
2012-07-04,,16,6,3400,25,6
2012-07-04,,16,6,3400,25,6
2012-07-04,microsoft,30,15,5300,18,6
2012-07-04,microsoft,30,15,5300,18,6
2012-07-04,,4,56,514,0,6
2012-07-04,,4,56,514,0,6
2012-07-04,,4,56,514,0,6
2012-07-04,,23,9,574,13,5
2012-07-04,,4,6,716,1,4
2012-07-04,,4,6,716,1,4
2012-07-04,,4,6,716,1,4
2012-07-04,nevosoft,4,1,4000,21,3
2012-07-04,nevosoft,4,1,4000,21,3
2012-07-04,cloudsnn,10,7,6900,11,3
2012-07-04,,4,2,5400,81,2
2012-07-04,,4,2,5400,81,2
2012-07-04,,4,2,5400,81,2
2012-07-04,,17,1,8300,65,2
2012-07-04,ideco,16,1,13700,133,0
2012-07-04,,2,1,413,18,0
2012-07-04,,7,1,2100,12,0
2012-07-04,,7,1,2100,12,0
2012-07-04,,3,2,276,2,0
2012-07-05,,90,16,4600,87,57
2012-07-05,,155,18,91800,1722,56
2012-07-05,,144,5,3500,164,54
2012-07-05,,31,4,2500,190,47
2012-07-05,,69,2,7700,203,45
2012-07-05,,69,2,7700,203,45
2012-07-05,,63,8,524,23,43
2012-07-05,,19,19,6900,60,40
2012-07-05,,19,19,6900,60,40
2012-07-05,,19,19,6900,60,40
2012-07-05,e-Legion,26,3,6600,37,33
2012-07-05,,4,11,7700,3,31
2012-07-05,,4,11,7700,3,31
2012-07-05,,62,21,8000,255,25
2012-07-05,,62,21,8000,255,25
2012-07-05,,62,21,8000,255,25
2012-07-05,,48,0,7800,99,24
2012-07-05,,53,17,91600,191,23
2012-07-05,,26,13,6200,66,19
2012-07-05,,26,13,6200,66,19
2012-07-05,,26,13,6200,66,19
2012-07-05,selectel,18,27,4200,2,18
2012-07-05,selectel,18,27,4200,2,18
2012-07-05,,11,5,378,10,15
2012-07-05,,35,2,7700,145,14
2012-07-05,,34,8,6600,190,13
2012-07-05,,34,8,6600,190,13
2012-07-05,,7,12,2200,25,12
2012-07-05,apps4all,20,5,8000,10,9
2012-07-05,,28,11,7700,103,8
2012-07-05,microsoftlumia,27,11,6400,23,8
2012-07-05,microsoftlumia,27,11,6400,23,8
2012-07-05,,8,4,142,9,8
2012-07-05,yandex,12,4,1500,1,7
2012-07-05,,20,4,71800,262,6
2012-07-05,,20,4,71800,262,6
2012-07-05,,20,4,71800,262,6
2012-07-05,,6,7,2500,45,6
2012-07-05,,9,1,2800,51,3
2012-07-05,,6,0,12300,32,3
2012-07-05,,6,0,12300,32,3
2012-07-05,,9,3,204,10,3
2012-07-05,,1,1,1500,11,1
2012-07-05,,7,1,439,5,1
2012-07-05,,12,0,4000,54,0
2012-07-05,,12,0,4000,54,0
2012-07-05,,12,0,4000,54,0
2012-07-05,synesis,5,2,20400,25,0
2012-07-05,,3,2,179,1,0
2012-07-06,,168,63,23200,305,428
2012-07-06,,130,19,19100,266,163
2012-07-06,luxoft,95,2,97600,153,121
2012-07-06,luxoft,95,2,97600,153,121
2012-07-06,,114,7,134000,565,101
2012-07-06,,77,10,53600,504,86
2012-07-06,,60,13,9300,13,68
2012-07-06,,44,8,1500,39,51
2012-07-06,,306,13,14300,1465,42
2012-07-06,,306,13,14300,1465,42
2012-07-06,,72,5,134000,648,41
2012-07-06,,72,5,134000,648,41
2012-07-06,,146,6,11000,653,33
2012-07-06,,33,13,12200,112,30
2012-07-06,,33,13,12200,112,30
2012-07-06,,21,12,1600,32,29
2012-07-06,,21,12,1600,32,29
2012-07-06,,55,3,1000,437,28
2012-07-06,,81,10,16400,343,23
2012-07-06,apps4all,28,3,19300,283,23
2012-07-06,,17,16,5800,148,23
2012-07-06,,17,16,5800,148,23
2012-07-06,,17,16,5800,148,23
