2015-06-01,,36,16,43400,182,147
2015-06-01,,52,25,50400,108,126
2015-06-01,,52,25,50400,108,126
2015-06-01,,25,6,17600,134,53
2015-06-01,,25,6,17600,134,53
2015-06-01,crystal_service,24,3,14300,69,51
2015-06-01,crystal_service,24,3,14300,69,51
2015-06-01,crystal_service,24,3,14300,69,51
2015-06-01,crystal_service,24,3,14300,69,51
2015-06-01,,12,3,14300,68,49
2015-06-01,,12,3,14300,68,49
2015-06-01,,12,3,14300,68,49
2015-06-01,,19,6,6200,25,49
2015-06-01,opera,13,5,5500,11,47
2015-06-01,,23,3,138000,363,42
2015-06-01,,23,3,138000,363,42
2015-06-01,,22,5,17100,160,35
2015-06-01,,22,5,17100,160,35
2015-06-01,wolfram,20,4,8400,49,26
2015-06-01,wolfram,20,4,8400,49,26
2015-06-01,wolfram,20,4,8400,49,26
2015-06-01,,18,2,4500,26,24
2015-06-01,,18,2,4500,26,24
2015-06-01,,18,2,4500,26,24
2015-06-01,,18,2,4500,26,24
2015-06-01,,18,2,4500,26,24
2015-06-01,piter,13,6,14400,43,21
2015-06-01,piter,13,6,14400,43,21
2015-06-01,,10,2,8300,110,20
2015-06-01,,10,2,8300,110,20
2015-06-01,,25,4,15700,107,19
2015-06-01,,25,4,15700,107,19
2015-06-01,hardmaster,22,3,11300,54,18
2015-06-01,,15,1,13400,53,17
2015-06-01,,15,1,13400,53,17
2015-06-01,,15,1,13400,53,17
2015-06-01,,15,1,13400,53,17
2015-06-01,,42,5,29800,539,14
2015-06-01,,42,5,29800,539,14
2015-06-01,,42,5,29800,539,14
2015-06-01,,42,5,29700,539,14
2015-06-01,,42,5,29700,539,14
2015-06-01,,13,4,11500,128,14
2015-06-01,,13,4,11500,128,14
2015-06-01,,13,4,11500,128,14
2015-06-01,htmlacademy,22,0,21200,122,13
2015-06-01,htmlacademy,22,0,21200,122,13
2015-06-01,htmlacademy,22,0,21200,122,13
2015-06-01,htmlacademy,22,0,21200,122,13
2015-06-01,muk,9,4,8700,33,13
2015-06-01,muk,9,4,8700,33,13
2015-06-01,,13,6,17700,116,12
2015-06-01,,13,6,17700,116,12
