2011-05-01,,129,18,3300,26,186
2011-05-01,,48,16,123,12,160
2011-05-01,,63,21,27300,55,74
2011-05-01,,64,3,6900,117,45
2011-05-01,,115,14,33500,173,44
2011-05-01,,70,2,9900,227,37
2011-05-01,,38,4,31400,147,33
2011-05-01,,31,9,885,49,20
2011-05-01,,70,6,1300,38,20
2011-05-01,,51,27,1200,22,16
2011-05-01,,28,2,6000,44,15
2011-05-01,,30,1,4300,45,13
2011-05-01,,9,11,193,0,9
2011-05-01,,3,2,126,0,3
2011-05-02,,75,20,355,17,353
2011-05-02,,65,24,1200,7,205
2011-05-02,,228,85,1300,39,96
2011-05-02,,50,7,4700,8,88
2011-05-02,,67,19,2000,54,59
2011-05-02,,27,74,1700,2,54
2011-05-02,,34,73,309,1,44
2011-05-02,,21,7,1300,54,40
2011-05-02,,11,2,160,0,16
2011-05-02,,62,4,295,5,15
2011-05-03,,90,2,34400,136,117
2011-05-03,,53,12,1200,96,112
2011-05-03,,54,9,793,5,108
2011-05-03,,59,10,276,3,93
2011-05-03,,116,1,2100,59,67
2011-05-03,,32,11,905,6,53
2011-05-03,,42,8,872,5,52
2011-05-03,,42,1,443,4,51
2011-05-03,,40,20,445,9,44
2011-05-03,,60,5,3400,80,43
2011-05-03,,134,14,105000,749,41
2011-05-03,,200,12,34800,532,40
2011-05-03,,47,15,7700,49,30
2011-05-03,,44,8,3400,27,28
2011-05-03,,6,4,720,5,25
2011-05-03,,66,5,956,46,22
2011-05-03,,79,3,9600,310,17
2011-05-03,,13,12,742,1,17
2011-05-03,,37,2,1100,35,16
2011-05-03,,55,11,4200,84,12
2011-05-03,,15,8,2500,9,12
2011-05-03,,68,7,10700,144,10
2011-05-03,,10,2,403,8,9
2011-05-03,microsoft,38,18,4900,16,1
2011-05-03,microsoft,38,18,4900,16,1
2011-05-04,,65,44,2400,13,203
2011-05-04,,39,15,3700,2,193
2011-05-04,,38,20,1300,10,122
2011-05-04,,51,26,371,3,114
2011-05-04,,43,27,466,2,85
2011-05-04,,92,3,12300,132,69
2011-05-04,,73,19,4000,70,56
2011-05-04,,120,8,611,96,55
2011-05-04,,63,6,407,31,54
2011-05-04,,62,6,37200,159,47
2011-05-04,,43,0,43400,166,42
2011-05-04,,35,9,8400,101,32
2011-05-04,,64,7,1000,13,32
2011-05-04,,23,23,2000,0,31
2011-05-04,,129,11,8500,66,27
2011-05-04,,129,11,8500,66,27
2011-05-04,,129,11,8500,66,27
2011-05-04,,33,4,666,8,27
2011-05-04,,15,5,635,9,20
2011-05-04,,16,0,405,0,12
2011-05-04,,67,4,972,58,7
2011-05-04,,25,4,116,8,7
2011-05-04,,7,3,100,0,6
2011-05-04,,21,5,1300,5,2
2011-05-04,,23,2,65,4,0
2011-05-05,,88,40,291,39,150
2011-05-05,,27,16,494,14,106
2011-05-05,,75,11,8600,9,106
2011-05-05,,93,10,6800,20,99
2011-05-05,,51,9,9000,37,73
2011-05-05,,45,10,460,3,63
2011-05-05,,103,5,82800,696,47
2011-05-05,,156,1,5300,127,46
2011-05-05,,37,8,9200,69,45
2011-05-05,,105,7,30000,238,38
2011-05-05,,54,8,667,22,34
2011-05-05,,49,8,5700,104,27
2011-05-05,,24,3,83,5,26
2011-05-05,,29,3,8500,42,22
2011-05-05,,35,3,14600,112,21
2011-05-05,,31,3,567,2,21
2011-05-05,,16,15,278,1,21
2011-05-05,,12,10,252,1,20
2011-05-05,,76,15,9100,171,19
2011-05-05,,42,3,457,10,15
2011-05-05,,42,3,457,10,15
2011-05-05,,17,2,441,8,12
2011-05-05,,21,12,126,3,12
2011-05-05,,6,2,902,1,7
2011-05-05,,21,0,2100,43,6
2011-05-05,,20,1,161,7,6
2011-05-05,,8,2,82,0,4
2011-05-05,,7,2,128,0,2
2011-05-05,,4,3,87,0,2
2011-05-05,,16,11,76,1,1
2011-05-05,,15,1,750,5,0
2011-05-05,,13,3,154,1,0
2011-05-06,,190,33,13700,22,136
2011-05-06,,77,9,26300,276,116
2011-05-06,,142,3,30800,348,73
2011-05-06,,48,7,967,26,52
2011-05-06,,31,1,8800,59,51
2011-05-06,,99,10,267,9,51
2011-05-06,,54,6,4600,94,46
2011-05-06,,23,27,213,4,34
2011-05-06,,35,3,487,8,23
2011-05-06,,31,21,830,1,20
2011-05-06,,11,5,746,41,18
2011-05-06,,20,11,167,5,18
2011-05-06,,43,4,407,3,15
2011-05-06,,19,0,20000,67,13
2011-05-06,,29,7,454,8,13
2011-05-06,,48,37,608,48,9
2011-05-06,,32,5,1200,11,5
2011-05-06,,21,3,5000,52,3
2011-05-07,,58,41,2000,47,292
2011-05-07,,117,22,1300,42,93
2011-05-07,,64,18,1300,20,88
2011-05-07,sphinx,91,2,2000,58,30
2011-05-07,,52,0,21600,156,21
2011-05-07,,31,2,501,1,19
2011-05-07,,61,6,5800,91,16
2011-05-07,,28,1,4000,28,14
2011-05-07,,63,5,2400,19,8
2011-05-07,,7,3,457,0,6
2011-05-07,,53,4,4600,109,4
2011-05-08,,305,71,1700,24,131
2011-05-08,,41,10,304,11,86
2011-05-08,,71,7,2900,26,63
2011-05-08,,20,29,264,1,47
2011-05-08,,55,3,2300,48,46
2011-05-08,,39,7,7300,137,21
2011-05-08,,61,2,7400,160,19
2011-05-08,,24,1,10200,54,14
2011-05-08,,6,2,8600,24,10
2011-05-09,,226,17,323000,1129,140
2011-05-09,,63,27,27000,26,111
2011-05-09,,25,11,162,2,67
2011-05-09,,54,13,268,8,32
2011-05-09,,22,4,1200,45,25
2011-05-09,,32,1,1700,28,13
2011-05-09,,18,9,8100,20,5
2011-05-09,,10,7,2400,12,3
2011-05-10,,152,13,12400,8,444
2011-05-10,,103,20,379,77,198
2011-05-10,,53,19,54000,125,169
2011-05-10,,101,13,982,73,167
2011-05-10,,219,16,87100,447,138
2011-05-10,,89,4,13000,119,118
2011-05-10,,139,59,1700,123,112
2011-05-10,,57,10,2100,28,107
2011-05-10,,67,34,80800,109,80
2011-05-10,,39,14,6300,64,68
2011-05-10,,99,23,852,48,61
2011-05-10,,58,7,1400,24,58
2011-05-10,,50,3,11700,26,43
2011-05-10,,79,4,4900,80,40
2011-05-10,,32,6,352,11,37
2011-05-10,,29,14,1700,40,32
2011-05-10,,28,23,166,4,31
2011-05-10,,11,13,7900,9,25
2011-05-10,,20,14,1600,14,19
2011-05-10,,31,1,52800,104,8
2011-05-10,microsoft,31,9,6700,15,6
2011-05-10,,25,7,775,27,5
2011-05-10,,5,5,340,7,3
2011-05-10,,8,4,341,2,3
2011-05-11,,231,14,2000,66,163
2011-05-11,,52,13,5500,100,107
2011-05-11,,111,23,588,66,98
2011-05-11,,49,10,2100,39,91
2011-05-11,,29,9,37600,13,70
2011-05-11,,59,8,43700,165,51
2011-05-11,,47,15,90,7,46
2011-05-11,,28,6,2000,16,35
