2009-09-01,,40,22,794,2,98
2009-09-01,,66,37,441,17,83
2009-09-01,,81,22,146,4,79
2009-09-01,,44,21,320,9,60
2009-09-01,,49,11,339,3,52
2009-09-01,,43,13,1100,13,44
2009-09-01,,89,5,10300,85,41
2009-09-01,,49,6,486,3,41
2009-09-01,,33,18,688,10,37
2009-09-01,,33,11,1200,26,23
2009-09-01,,33,7,12500,43,21
2009-09-01,,13,7,63,1,21
2009-09-01,,16,9,147,3,17
2009-09-01,,7,11,174,0,17
2009-09-01,,26,4,867,19,16
2009-09-01,,5,0,2800,10,12
2009-09-01,,9,10,109,2,11
2009-09-01,,6,4,315,0,0
2009-09-02,,200,14,76000,1596,131
2009-09-02,,65,6,2800,34,72
2009-09-02,,170,6,1000,43,66
2009-09-02,,43,18,28400,151,46
2009-09-02,,37,3,518,40,46
2009-09-02,,77,5,7000,189,44
2009-09-02,,47,6,1300,15,43
2009-09-02,,36,0,21400,132,38
2009-09-02,,47,19,373,16,27
2009-09-02,,43,5,79,3,27
2009-09-02,,9,6,1500,6,25
2009-09-02,,16,4,84,2,22
2009-09-02,,23,6,26300,107,11
2009-09-02,,8,12,101,0,6
2009-09-02,,6,3,385,3,2
2009-09-03,,35,14,372,4,290
2009-09-03,,73,27,106,3,124
2009-09-03,,63,10,5200,62,62
2009-09-03,,34,36,125,5,34
2009-09-03,,27,9,667,1,34
2009-09-03,,14,11,4200,13,31
2009-09-03,,34,13,250,16,29
2009-09-03,,39,6,48200,141,28
2009-09-03,,71,7,806,108,22
2009-09-03,,28,11,3200,34,16
2009-09-03,,11,6,1600,4,14
2009-09-03,,20,4,62,2,14
2009-09-03,,18,7,121,2,12
2009-09-03,,4,14,57,1,9
2009-09-03,,2,0,2900,9,6
2009-09-03,,16,11,70,0,6
2009-09-03,,7,0,4200,2,3
2009-09-03,,9,0,4800,21,2
2009-09-04,,137,37,4400,5,160
2009-09-04,,45,15,406,9,78
2009-09-04,,75,12,3600,39,70
2009-09-04,,31,10,74,8,42
2009-09-04,,32,7,276,8,41
2009-09-04,,8,11,8400,1,36
2009-09-04,,40,3,10200,24,30
2009-09-04,,24,5,1900,3,29
2009-09-04,,33,2,178,9,16
2009-09-04,,11,20,140,0,15
2009-09-04,,3,8,323,0,10
2009-09-04,,12,2,743,2,5
2009-09-04,,13,8,530,12,2
2009-09-05,,168,75,1400,47,215
2009-09-05,,142,35,735,107,70
2009-09-05,,11,6,1100,7,36
2009-09-05,,35,3,403,3,35
2009-09-05,,24,7,1200,18,22
2009-09-05,,19,4,1000,32,19
2009-09-05,,4,1,2600,21,3
2009-09-05,,1,1,172,0,2
2009-09-05,,2,1,365,1,1
2009-09-06,,59,27,325,3,67
2009-09-06,,62,10,215,4,21
2009-09-06,,14,13,2500,14,18
2009-09-07,,58,6,6100,83,120
2009-09-07,,63,20,1000,38,109
2009-09-07,,63,55,104,3,107
2009-09-07,,91,22,9800,136,96
2009-09-07,,45,30,3500,51,87
2009-09-07,,60,5,247,11,56
2009-09-07,,62,5,516,63,54
2009-09-07,,75,11,100,33,50
2009-09-07,,76,7,2800,2,47
2009-09-07,,45,17,1900,28,46
2009-09-07,,68,9,3900,75,29
2009-09-07,,14,13,3100,11,27
2009-09-07,,14,18,198,0,27
2009-09-07,,10,12,12600,24,24
2009-09-07,,71,5,3000,63,21
2009-09-07,,28,3,696,19,14
2009-09-07,,7,8,266,1,11
2009-09-07,,15,12,166,1,11
2009-09-07,,30,2,76,0,7
2009-09-07,,6,16,93,0,0
2009-09-08,,72,59,1500,23,158
2009-09-08,,51,11,185,15,97
2009-09-08,,42,4,231,29,86
2009-09-08,,170,9,39800,1106,65
2009-09-08,,37,12,174,6,65
2009-09-08,,34,3,8600,47,63
2009-09-08,,40,9,329,5,61
2009-09-08,,63,14,49700,313,59
2009-09-08,,42,1,5200,86,41
2009-09-08,,31,8,225,16,38
2009-09-08,,34,6,114,3,31
2009-09-08,,53,3,8400,41,29
2009-09-08,,32,3,29000,157,26
2009-09-08,,16,7,1200,11,26
2009-09-08,,34,4,1500,99,23
2009-09-08,,5,18,837,0,22
2009-09-08,,10,6,604,1,19
2009-09-08,,7,1,109,2,2
2009-09-09,,167,83,638,22,274
2009-09-09,,113,10,2600,101,95
2009-09-09,,44,11,6500,97,84
2009-09-09,,124,39,76300,150,75
2009-09-09,,73,9,865,8,68
2009-09-09,,34,15,100,7,63
2009-09-09,,36,19,189,14,57
2009-09-09,,65,11,2700,1,57
2009-09-09,,28,21,122,10,47
2009-09-09,,19,14,135,5,42
2009-09-09,,40,6,1600,13,38
2009-09-09,,38,4,45000,223,35
2009-09-09,,32,9,226,10,31
2009-09-09,,28,8,1900,18,27
2009-09-09,,32,6,523,34,25
2009-09-09,,29,9,132,6,24
2009-09-09,,10,7,1800,8,19
2009-09-09,,46,3,117,1,17
2009-09-09,,10,3,2500,14,8
2009-09-09,,4,1,175,1,8
2009-09-09,,9,5,762,0,8
2009-09-09,,3,1,11600,25,7
2009-09-09,,22,4,12000,63,6
2009-09-09,,5,1,3000,6,2
2009-09-09,,6,1,377,4,1
2009-09-09,,2,13,97,1,0
2009-09-10,,47,21,2000,26,113
2009-09-10,,47,12,164,50,99
2009-09-10,,92,6,321,17,59
2009-09-10,,50,2,538,4,57
2009-09-10,,31,29,13700,27,55
2009-09-10,,43,2,698,7,53
2009-09-10,,9,5,1200,2,38
2009-09-10,,37,10,533,25,30
2009-09-10,,29,2,196,19,11
2009-09-10,,30,11,123,14,11
2009-09-10,,3,1,1200,4,6
2009-09-10,,6,0,60,1,4
2009-09-10,,1,4,118,0,3
2009-09-11,,55,29,182,2,175
2009-09-11,,29,1,1600,10,86
2009-09-11,,121,17,54900,297,82
2009-09-11,,77,12,294,7,61
2009-09-11,,52,2,7100,38,56
2009-09-11,,72,8,6300,159,55
2009-09-11,,34,15,132,5,45
2009-09-11,,33,7,6700,54,43
2009-09-11,,59,3,8500,79,38
2009-09-11,,32,0,1200,24,38
2009-09-11,,10,7,1600,20,36
2009-09-11,,29,4,538,6,26
2009-09-11,,22,42,120,1,25
2009-09-11,,7,3,131,6,14
2009-09-11,,9,3,133,3,12
2009-09-11,,20,1,8700,63,8
2009-09-11,,7,3,1600,14,7
2009-09-11,,10,4,188,13,7
2009-09-11,,2,8,58,0,6
2009-09-11,,4,1,1000,2,5
2009-09-11,,5,2,180,1,1
2009-09-12,,65,24,4200,4,143
2009-09-12,,80,10,8500,39,72
2009-09-12,,98,15,26600,250,60
2009-09-12,,29,9,4700,33,46
2009-09-12,,32,7,4000,41,45
2009-09-12,,9,20,263,0,43
2009-09-12,,14,44,1100,3,33
2009-09-12,,13,8,2600,9,8
2009-09-12,,5,2,310,5,6
2009-09-12,,18,12,427,16,5
2009-09-12,,13,8,577,1,0
2009-09-13,,149,96,2500,24,239
2009-09-13,,97,6,4100,250,108
2009-09-13,,28,20,10800,39,34
2009-09-13,,19,4,119,1,21
2009-09-13,,54,10,66,18,17
2009-09-13,,16,6,697,25,13
2009-09-13,,31,17,1200,25,9
2009-09-13,,8,2,854,3,9
2009-09-14,,65,12,1800,35,252
2009-09-14,,121,21,17800,195,131
2009-09-14,,47,12,1600,8,96
2009-09-14,,13,7,660,4,55
2009-09-14,,23,5,523,23,45
2009-09-14,,49,12,4800,135,42
2009-09-14,,75,11,2000,24,39
2009-09-14,,11,42,219,0,39
2009-09-14,,38,3,1300,77,31
2009-09-14,,33,2,1600,129,23
2009-09-14,,75,2,29500,270,20
2009-09-14,,50,5,1000,61,19
2009-09-14,,54,4,28200,112,15
2009-09-14,,50,11,764,28,15
2009-09-14,,13,3,110,3,15
2009-09-14,,12,2,3600,22,10
2009-09-14,,9,4,11600,43,7
2009-09-14,,2,0,529,6,1
2009-09-15,,200,105,120,1,153
2009-09-15,,45,23,5500,66,81
2009-09-15,,51,16,2700,74,71
2009-09-15,,56,4,675,7,65
2009-09-15,,132,8,8400,554,47
2009-09-15,,19,1,16600,56,29
2009-09-15,,17,1,1700,20,21
2009-09-15,,48,4,18300,147,19
2009-09-15,,9,8,453,14,11
2009-09-15,,18,3,154,4,10
2009-09-15,,6,0,239,0,9
2009-09-15,,15,2,3000,21,8
2009-09-15,,7,24,435,5,7
2009-09-15,,2,0,856,11,2
2009-09-15,,6,0,89,0,1
2009-09-16,,141,83,1000,23,388
2009-09-16,,111,19,34100,34,181
2009-09-16,,140,54,2700,0,169
2009-09-16,,71,28,862,8,168
2009-09-16,,107,5,2300,163,141
2009-09-16,,86,4,1700,31,82
2009-09-16,,66,9,2500,16,72
2009-09-16,,45,3,685,44,51
2009-09-16,,29,4,5600,99,39
2009-09-16,,81,6,712,111,36
2009-09-16,,36,1,19300,89,36
2009-09-16,,45,17,2300,37,36
2009-09-16,,66,3,633,18,31
