2009-02-01,,61,8,16100,49,79
2009-02-01,,81,18,225,26,59
2009-02-01,,63,9,234,105,32
2009-02-01,,18,3,551,23,27
2009-02-01,,42,4,83300,125,19
2009-02-01,,6,3,1,1,9
2009-02-01,,9,2,944,12,8
2009-02-01,,23,3,1400,20,7
2009-02-02,,64,46,51000,117,79
2009-02-02,,37,9,4100,77,73
2009-02-02,,59,9,179,20,59
2009-02-02,,33,2,181,2,56
2009-02-02,,55,9,1200,21,55
2009-02-02,,93,5,3800,19,52
2009-02-02,,61,11,385,27,46
2009-02-02,,63,7,417,15,42
2009-02-02,,8,7,215,1,29
2009-02-02,,43,2,2100,72,27
2009-02-02,,93,1,5200,102,24
2009-02-02,,35,3,1000,28,22
2009-02-02,,33,4,27300,113,19
2009-02-02,,34,2,2600,21,17
2009-02-02,,43,2,203,31,16
2009-02-02,,15,0,988,4,13
2009-02-02,,27,6,768,28,10
2009-02-02,,8,2,387,2,8
2009-02-02,,7,2,1400,4,4
2009-02-03,,108,43,590,13,479
2009-02-03,,147,25,327,7,329
2009-02-03,,270,130,196,4,321
2009-02-03,,120,10,4700,8,98
2009-02-03,,60,9,6400,38,93
2009-02-03,,67,6,1300,4,91
2009-02-03,,37,11,443,10,89
2009-02-03,,186,6,8700,501,80
2009-02-03,,66,1,44700,86,80
2009-02-03,,42,12,136,11,68
2009-02-03,,55,9,537,33,67
2009-02-03,,43,24,328,5,55
2009-02-03,,38,3,3900,51,45
2009-02-03,,31,4,17300,40,38
2009-02-03,,26,6,3600,16,32
2009-02-03,,10,2,928,18,27
2009-02-03,,36,7,11000,47,25
2009-02-03,,6,5,90,2,19
2009-02-03,,10,17,149,4,18
2009-02-03,,30,9,3400,24,13
2009-02-03,,25,7,3000,19,13
2009-02-03,,18,2,616,14,13
2009-02-03,,50,5,2000,72,9
2009-02-04,,72,10,527,3,504
2009-02-04,,129,16,3000,9,365
2009-02-04,,78,10,334,27,128
2009-02-04,,73,10,317,66,90
2009-02-04,,46,6,14900,61,55
2009-02-04,,51,22,496,13,53
2009-02-04,,55,5,1000,100,29
2009-02-04,,32,6,4300,30,29
2009-02-04,,29,1,4400,37,24
2009-02-04,,25,28,339,2,23
2009-02-04,,29,5,488,19,15
2009-02-04,,2,2,136,4,14
